!25Si (5/2+, 3/2+, 1/2+, 3/2+)  -> 25Al       e-capture,  with screening effects
!GT+F   USDB     Q=12.7427 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T) mu    dQ        Vs          capture-rate    nu-energy-loss  gamma-energy
!                   (MeV)    (MeV)   (MeV)       (1/s)           (MeV/s)           (MeV/s)  
3.981072e+09 6.309573e+07 1.299528e-05 4.184574e-07 1.205320e-07 4.318173e+02 7.969137e-03 4.811841e-03
3.981072e+09 1.000000e+08 1.299528e-05 4.169994e-07 1.205320e-07 4.318173e+02 7.967302e-03 4.811841e-03
3.981072e+09 1.122018e+08 1.299528e-05 4.165508e-07 1.205320e-07 4.318173e+02 7.969137e-03 4.812950e-03
3.981072e+09 1.258925e+08 1.299528e-05 4.160861e-07 1.205320e-07 4.319167e+02 7.970972e-03 4.814058e-03
3.981072e+09 1.412538e+08 1.299528e-05 4.155574e-07 1.205320e-07 4.321157e+02 7.972808e-03 4.816275e-03
3.981072e+09 1.584893e+08 1.299528e-05 4.150127e-07 1.205320e-07 4.323147e+02 7.976480e-03 4.818494e-03
3.981072e+09 1.778279e+08 1.299528e-05 4.144039e-07 1.205320e-07 4.325138e+02 7.980155e-03 4.821823e-03
3.981072e+09 1.995262e+08 1.299528e-05 4.137630e-07 1.205320e-07 4.328127e+02 7.985669e-03 4.825155e-03
3.981072e+09 2.238721e+08 1.299528e-05 4.130740e-07 1.205320e-07 4.331118e+02 7.991187e-03 4.829602e-03
3.981072e+09 2.511886e+08 1.299528e-05 4.123210e-07 1.205320e-07 4.334111e+02 7.998551e-03 4.834052e-03
3.981072e+09 2.818383e+08 1.299528e-05 4.115199e-07 1.205320e-07 4.338104e+02 8.004078e-03 4.839620e-03
3.981072e+09 3.162278e+08 1.299528e-05 4.106548e-07 1.205320e-07 4.342102e+02 8.011453e-03 4.844080e-03
3.981072e+09 3.548134e+08 1.299528e-05 4.097255e-07 1.205320e-07 4.345102e+02 8.018836e-03 4.849660e-03
3.981072e+09 3.981072e+08 1.299448e-05 4.087161e-07 1.205320e-07 4.348105e+02 8.024377e-03 4.854129e-03
3.981072e+09 4.466836e+08 1.299448e-05 4.076427e-07 1.205320e-07 4.352111e+02 8.031771e-03 4.859721e-03
3.981072e+09 5.011872e+08 1.299448e-05 4.064891e-07 1.205320e-07 4.357125e+02 8.041023e-03 4.865319e-03
3.981072e+09 5.623413e+08 1.299368e-05 4.052394e-07 1.205320e-07 4.360136e+02 8.046579e-03 4.869802e-03
3.981072e+09 6.309573e+08 1.299368e-05 4.039096e-07 1.205320e-07 4.364153e+02 8.053994e-03 4.875412e-03
3.981072e+09 7.079458e+08 1.299288e-05 4.024836e-07 1.205320e-07 4.367169e+02 8.061416e-03 4.879904e-03
3.981072e+09 7.943282e+08 1.299288e-05 4.009616e-07 1.205320e-07 4.371193e+02 8.070702e-03 4.885526e-03
3.981072e+09 8.912509e+08 1.299192e-05 3.993273e-07 1.205320e-07 4.375221e+02 8.078139e-03 4.890028e-03
3.981072e+09 1.000000e+09 1.299032e-05 3.975649e-07 1.205320e-07 4.378244e+02 8.085582e-03 4.893407e-03
3.981072e+09 1.122018e+09 1.298951e-05 3.956904e-07 1.205320e-07 4.382279e+02 8.094897e-03 4.899044e-03
3.981072e+09 1.258925e+09 1.298791e-05 3.936877e-07 1.205320e-07 4.386317e+02 8.104222e-03 4.904687e-03
3.981072e+09 1.412538e+09 1.298631e-05 3.915568e-07 1.205320e-07 4.390359e+02 8.117295e-03 4.910337e-03
3.981072e+09 1.584893e+09 1.298375e-05 3.892817e-07 1.205320e-07 4.395416e+02 8.128517e-03 4.915994e-03
3.981072e+09 1.778279e+09 1.298054e-05 3.868464e-07 1.205320e-07 4.400479e+02 8.141629e-03 4.922790e-03
3.981072e+09 1.995262e+09 1.297638e-05 3.842508e-07 1.205320e-07 4.405549e+02 8.156640e-03 4.929596e-03
3.981072e+09 2.238721e+09 1.297157e-05 3.814951e-07 1.205320e-07 4.412655e+02 8.175443e-03 4.938685e-03
3.981072e+09 2.511886e+09 1.296500e-05 3.785791e-07 1.205320e-07 4.419773e+02 8.196177e-03 4.947791e-03
3.981072e+09 2.818383e+09 1.295763e-05 3.754709e-07 1.205320e-07 4.428942e+02 8.224534e-03 4.961481e-03
3.981072e+09 3.162278e+09 1.294786e-05 3.721704e-07 1.205320e-07 4.440174e+02 8.254890e-03 4.975209e-03
3.981072e+09 3.548134e+09 1.293552e-05 3.686776e-07 1.205320e-07 4.453485e+02 8.294903e-03 4.992422e-03
3.981072e+09 3.981072e+09 1.291998e-05 3.649766e-07 1.205320e-07 4.468893e+02 8.342790e-03 5.013157e-03
3.981072e+09 4.466836e+09 1.289947e-05 3.610673e-07 1.205320e-07 4.487454e+02 8.400619e-03 5.033978e-03

4.168694e+09 1.000000e+07 1.319155e-05 4.278141e-07 1.223905e-07 4.585640e+02 8.529259e-03 5.113418e-03
4.168694e+09 1.584893e+07 1.319155e-05 4.274136e-07 1.223905e-07 4.586696e+02 8.529259e-03 5.113418e-03
4.168694e+09 2.511886e+07 1.319315e-05 4.268368e-07 1.223905e-07 4.588809e+02 8.535153e-03 5.115773e-03
4.168694e+09 3.981072e+07 1.319395e-05 4.260517e-07 1.223905e-07 4.591980e+02 8.541051e-03 5.120487e-03
4.168694e+09 6.309573e+07 1.319475e-05 4.249782e-07 1.223905e-07 4.594095e+02 8.546953e-03 5.122846e-03
4.168694e+09 1.000000e+08 1.319555e-05 4.235042e-07 1.223905e-07 4.596211e+02 8.550890e-03 5.125206e-03
4.168694e+09 1.122018e+08 1.319555e-05 4.230556e-07 1.223905e-07 4.597270e+02 8.552859e-03 5.126386e-03
4.168694e+09 1.258925e+08 1.319555e-05 4.225750e-07 1.223905e-07 4.598329e+02 8.554828e-03 5.127567e-03
4.168694e+09 1.412538e+08 1.319555e-05 4.220623e-07 1.223905e-07 4.599387e+02 8.556799e-03 5.129928e-03
4.168694e+09 1.584893e+08 1.319555e-05 4.215015e-07 1.223905e-07 4.601506e+02 8.560740e-03 5.132291e-03
4.168694e+09 1.778279e+08 1.319555e-05 4.209087e-07 1.223905e-07 4.604686e+02 8.566656e-03 5.135838e-03
4.168694e+09 1.995262e+08 1.319555e-05 4.202518e-07 1.223905e-07 4.606807e+02 8.570602e-03 5.140570e-03
4.168694e+09 2.238721e+08 1.319555e-05 4.195629e-07 1.223905e-07 4.609990e+02 8.578499e-03 5.144123e-03
4.168694e+09 2.511886e+08 1.319555e-05 4.188099e-07 1.223905e-07 4.614238e+02 8.584427e-03 5.150048e-03
4.168694e+09 2.818383e+08 1.319555e-05 4.179927e-07 1.223905e-07 4.617427e+02 8.592337e-03 5.154794e-03
4.168694e+09 3.162278e+08 1.319555e-05 4.171276e-07 1.223905e-07 4.621681e+02 8.600255e-03 5.160732e-03
4.168694e+09 3.548134e+08 1.319475e-05 4.161823e-07 1.223905e-07 4.624875e+02 8.604216e-03 5.165487e-03
4.168694e+09 3.981072e+08 1.319475e-05 4.151729e-07 1.223905e-07 4.629137e+02 8.612144e-03 5.170247e-03
4.168694e+09 4.466836e+08 1.319475e-05 4.140994e-07 1.223905e-07 4.633402e+02 8.622065e-03 5.176203e-03
4.168694e+09 5.011872e+08 1.319475e-05 4.129299e-07 1.223905e-07 4.637672e+02 8.630010e-03 5.182166e-03
4.168694e+09 5.623413e+08 1.319395e-05 4.116802e-07 1.223905e-07 4.640876e+02 8.635974e-03 5.186941e-03
4.168694e+09 6.309573e+08 1.319395e-05 4.103503e-07 1.223905e-07 4.646222e+02 8.645922e-03 5.192916e-03
4.168694e+09 7.079458e+08 1.319315e-05 4.089084e-07 1.223905e-07 4.649433e+02 8.651896e-03 5.197701e-03
4.168694e+09 7.943282e+08 1.319315e-05 4.073703e-07 1.223905e-07 4.653717e+02 8.661863e-03 5.203689e-03
4.168694e+09 8.912509e+08 1.319235e-05 4.057200e-07 1.223905e-07 4.658006e+02 8.671841e-03 5.208484e-03
4.168694e+09 1.000000e+09 1.319075e-05 4.039576e-07 1.223905e-07 4.660151e+02 8.677833e-03 5.212083e-03
4.168694e+09 1.122018e+09 1.318995e-05 4.020831e-07 1.223905e-07 4.665519e+02 8.687830e-03 5.218087e-03
4.168694e+09 1.258925e+09 1.318834e-05 4.000643e-07 1.223905e-07 4.668743e+02 8.697838e-03 5.224098e-03
4.168694e+09 1.412538e+09 1.318658e-05 3.979014e-07 1.223905e-07 4.674122e+02 8.709863e-03 5.230116e-03
4.168694e+09 1.584893e+09 1.318418e-05 3.956103e-07 1.223905e-07 4.678429e+02 8.723913e-03 5.236141e-03
4.168694e+09 1.778279e+09 1.318097e-05 3.931590e-07 1.223905e-07 4.683818e+02 8.737985e-03 5.242172e-03
4.168694e+09 1.995262e+09 1.317681e-05 3.905634e-07 1.223905e-07 4.689213e+02 8.754096e-03 5.250629e-03
4.168694e+09 2.238721e+09 1.317184e-05 3.877916e-07 1.223905e-07 4.696778e+02 8.772256e-03 5.259099e-03
4.168694e+09 2.511886e+09 1.316623e-05 3.848436e-07 1.223905e-07 4.705437e+02 8.796528e-03 5.271222e-03
4.168694e+09 2.818383e+09 1.315790e-05 3.817034e-07 1.223905e-07 4.714113e+02 8.822899e-03 5.283373e-03
4.168694e+09 3.162278e+09 1.314813e-05 3.783869e-07 1.223905e-07 4.724980e+02 8.855464e-03 5.297992e-03
4.168694e+09 3.548134e+09 1.313675e-05 3.748621e-07 1.223905e-07 4.739145e+02 8.898387e-03 5.316322e-03
4.168694e+09 3.981072e+09 1.312105e-05 3.711290e-07 1.223905e-07 4.755542e+02 8.949758e-03 5.337173e-03
4.168694e+09 4.466836e+09 1.310151e-05 3.671876e-07 1.223905e-07 4.775293e+02 9.009720e-03 5.360574e-03

4.365158e+09 1.000000e+07 1.338862e-05 4.344471e-07 1.242651e-07 4.866313e+02 9.120346e-03 5.428893e-03
4.365158e+09 1.584893e+07 1.339102e-05 4.340306e-07 1.242651e-07 4.871918e+02 9.132955e-03 5.435147e-03
4.365158e+09 2.511886e+07 1.339439e-05 4.334698e-07 1.242651e-07 4.883149e+02 9.156116e-03 5.447676e-03
4.365158e+09 3.981072e+07 1.339679e-05 4.326687e-07 1.242651e-07 4.886524e+02 9.164553e-03 5.451441e-03
4.365158e+09 6.309573e+07 1.339839e-05 4.315952e-07 1.242651e-07 4.888774e+02 9.170886e-03 5.453952e-03
4.365158e+09 1.000000e+08 1.339839e-05 4.301212e-07 1.242651e-07 4.892153e+02 9.175111e-03 5.457721e-03
4.365158e+09 1.122018e+08 1.339919e-05 4.296726e-07 1.242651e-07 4.894406e+02 9.179337e-03 5.460235e-03
4.365158e+09 1.258925e+08 1.339919e-05 4.291920e-07 1.242651e-07 4.895533e+02 9.183565e-03 5.462750e-03
4.365158e+09 1.412538e+08 1.339919e-05 4.286633e-07 1.242651e-07 4.897788e+02 9.187795e-03 5.465266e-03
4.365158e+09 1.584893e+08 1.339919e-05 4.281025e-07 1.242651e-07 4.900044e+02 9.192027e-03 5.467783e-03
4.365158e+09 1.778279e+08 1.339919e-05 4.274937e-07 1.242651e-07 4.902301e+02 9.196261e-03 5.471562e-03
4.365158e+09 1.995262e+08 1.339919e-05 4.268528e-07 1.242651e-07 4.905689e+02 9.202616e-03 5.476604e-03
4.365158e+09 2.238721e+08 1.339919e-05 4.261478e-07 1.242651e-07 4.909079e+02 9.208975e-03 5.480388e-03
4.365158e+09 2.511886e+08 1.339839e-05 4.253948e-07 1.242651e-07 4.911340e+02 9.213217e-03 5.485438e-03
4.365158e+09 2.818383e+08 1.339839e-05 4.245777e-07 1.242651e-07 4.915866e+02 9.221707e-03 5.490493e-03
4.365158e+09 3.162278e+08 1.339839e-05 4.236965e-07 1.242651e-07 4.920395e+02 9.230204e-03 5.496817e-03
4.365158e+09 3.548134e+08 1.339839e-05 4.227512e-07 1.242651e-07 4.924929e+02 9.238709e-03 5.503149e-03
4.365158e+09 3.981072e+08 1.339839e-05 4.217418e-07 1.242651e-07 4.929467e+02 9.247222e-03 5.509489e-03
4.365158e+09 4.466836e+08 1.339839e-05 4.206524e-07 1.242651e-07 4.934010e+02 9.255743e-03 5.514566e-03
4.365158e+09 5.011872e+08 1.339759e-05 4.194828e-07 1.242651e-07 4.937419e+02 9.262139e-03 5.519647e-03
4.365158e+09 5.623413e+08 1.339759e-05 4.182331e-07 1.242651e-07 4.941969e+02 9.272809e-03 5.526005e-03
4.365158e+09 6.309573e+08 1.339759e-05 4.168872e-07 1.242651e-07 4.946523e+02 9.281353e-03 5.532371e-03
4.365158e+09 7.079458e+08 1.339679e-05 4.154293e-07 1.242651e-07 4.949941e+02 9.289906e-03 5.537469e-03
4.365158e+09 7.943282e+08 1.339599e-05 4.138912e-07 1.242651e-07 4.953361e+02 9.296325e-03 5.542572e-03
4.365158e+09 8.912509e+08 1.339519e-05 4.122249e-07 1.242651e-07 4.957926e+02 9.307034e-03 5.547679e-03
4.365158e+09 1.000000e+09 1.339439e-05 4.104625e-07 1.242651e-07 4.962494e+02 9.315610e-03 5.552791e-03
4.365158e+09 1.122018e+09 1.339358e-05 4.085559e-07 1.242651e-07 4.967067e+02 9.326341e-03 5.559187e-03
4.365158e+09 1.258925e+09 1.339182e-05 4.065372e-07 1.242651e-07 4.971644e+02 9.337085e-03 5.564310e-03
4.365158e+09 1.412538e+09 1.338942e-05 4.043582e-07 1.242651e-07 4.975079e+02 9.347841e-03 5.569437e-03
4.365158e+09 1.584893e+09 1.338782e-05 4.020510e-07 1.242651e-07 4.981957e+02 9.365076e-03 5.578421e-03
4.365158e+09 1.778279e+09 1.338445e-05 3.995837e-07 1.242651e-07 4.986548e+02 9.378023e-03 5.584847e-03
4.365158e+09 1.995262e+09 1.338045e-05 3.969561e-07 1.242651e-07 4.992292e+02 9.395314e-03 5.592568e-03
4.365158e+09 2.238721e+09 1.337548e-05 3.941683e-07 1.242651e-07 4.999194e+02 9.414804e-03 5.601590e-03
4.365158e+09 2.511886e+09 1.336971e-05 3.912043e-07 1.242651e-07 5.008411e+02 9.440855e-03 5.614503e-03
4.365158e+09 2.818383e+09 1.336234e-05 3.880480e-07 1.242651e-07 5.018801e+02 9.471337e-03 5.627446e-03
4.365158e+09 3.162278e+09 1.335257e-05 3.846994e-07 1.242651e-07 5.030371e+02 9.504107e-03 5.643016e-03
4.365158e+09 3.548134e+09 1.334023e-05 3.811426e-07 1.242651e-07 5.044289e+02 9.547976e-03 5.661237e-03
4.365158e+09 3.981072e+09 1.332549e-05 3.773935e-07 1.242651e-07 5.061742e+02 9.600886e-03 5.683440e-03
4.365158e+09 4.466836e+09 1.330675e-05 3.734201e-07 1.242651e-07 5.082765e+02 9.667436e-03 5.709674e-03

4.570882e+09 1.000000e+07 1.360443e-05 4.411763e-07 1.261877e-07 5.192781e+02 9.817735e-03 5.797107e-03
4.570882e+09 1.584893e+07 1.360443e-05 4.407597e-07 1.261877e-07 5.193977e+02 9.817735e-03 5.797107e-03
4.570882e+09 2.511886e+07 1.360523e-05 4.401829e-07 1.261877e-07 5.195173e+02 9.822257e-03 5.798442e-03
4.570882e+09 3.981072e+07 1.360603e-05 4.393979e-07 1.261877e-07 5.199960e+02 9.831308e-03 5.803785e-03
4.570882e+09 6.309573e+07 1.360603e-05 4.383084e-07 1.261877e-07 5.204752e+02 9.842633e-03 5.810471e-03
4.570882e+09 1.000000e+08 1.360603e-05 4.368184e-07 1.261877e-07 5.209547e+02 9.853972e-03 5.815825e-03
4.570882e+09 1.122018e+08 1.360523e-05 4.363697e-07 1.261877e-07 5.209547e+02 9.853972e-03 5.815825e-03
4.570882e+09 1.258925e+08 1.360523e-05 4.358891e-07 1.261877e-07 5.211947e+02 9.858511e-03 5.818504e-03
4.570882e+09 1.412538e+08 1.360523e-05 4.353764e-07 1.261877e-07 5.214348e+02 9.863052e-03 5.821184e-03
4.570882e+09 1.584893e+08 1.360523e-05 4.347996e-07 1.261877e-07 5.216750e+02 9.867595e-03 5.825206e-03
4.570882e+09 1.778279e+08 1.360523e-05 4.341908e-07 1.261877e-07 5.219153e+02 9.872140e-03 5.829232e-03
4.570882e+09 1.995262e+08 1.360523e-05 4.335499e-07 1.261877e-07 5.222759e+02 9.878962e-03 5.833260e-03
4.570882e+09 2.238721e+08 1.360523e-05 4.328449e-07 1.261877e-07 5.226368e+02 9.885788e-03 5.838635e-03
4.570882e+09 2.511886e+08 1.360523e-05 4.320759e-07 1.261877e-07 5.229980e+02 9.892620e-03 5.844015e-03
4.570882e+09 2.818383e+08 1.360523e-05 4.312588e-07 1.261877e-07 5.234799e+02 9.901735e-03 5.850747e-03
4.570882e+09 3.162278e+08 1.360523e-05 4.303776e-07 1.261877e-07 5.239623e+02 9.910859e-03 5.857487e-03
4.570882e+09 3.548134e+08 1.360523e-05 4.294323e-07 1.261877e-07 5.244451e+02 9.919992e-03 5.862884e-03
4.570882e+09 3.981072e+08 1.360523e-05 4.284069e-07 1.261877e-07 5.249283e+02 9.929132e-03 5.869638e-03
4.570882e+09 4.466836e+08 1.360443e-05 4.273174e-07 1.261877e-07 5.252910e+02 9.935994e-03 5.875046e-03
4.570882e+09 5.011872e+08 1.360443e-05 4.261318e-07 1.261877e-07 5.257751e+02 9.945149e-03 5.881814e-03
4.570882e+09 5.623413e+08 1.360443e-05 4.248661e-07 1.261877e-07 5.262596e+02 9.956606e-03 5.888590e-03
4.570882e+09 6.309573e+08 1.360363e-05 4.235203e-07 1.261877e-07 5.266232e+02 9.963486e-03 5.894016e-03
4.570882e+09 7.079458e+08 1.360363e-05 4.220623e-07 1.261877e-07 5.271085e+02 9.974963e-03 5.900806e-03
4.570882e+09 7.943282e+08 1.360283e-05 4.205082e-07 1.261877e-07 5.275942e+02 9.984155e-03 5.906243e-03
4.570882e+09 8.912509e+08 1.360203e-05 4.188419e-07 1.261877e-07 5.279588e+02 9.993355e-03 5.911685e-03
4.570882e+09 1.000000e+09 1.360123e-05 4.170475e-07 1.261877e-07 5.284453e+02 1.000256e-02 5.917133e-03
4.570882e+09 1.122018e+09 1.359962e-05 4.151409e-07 1.261877e-07 5.288104e+02 1.001178e-02 5.922585e-03
4.570882e+09 1.258925e+09 1.359866e-05 4.131061e-07 1.261877e-07 5.294196e+02 1.002562e-02 5.929408e-03
4.570882e+09 1.412538e+09 1.359626e-05 4.109271e-07 1.261877e-07 5.297854e+02 1.003717e-02 5.934871e-03
4.570882e+09 1.584893e+09 1.359386e-05 4.085879e-07 1.261877e-07 5.302736e+02 1.005105e-02 5.941708e-03
4.570882e+09 1.778279e+09 1.359129e-05 4.061206e-07 1.261877e-07 5.310067e+02 1.006958e-02 5.949922e-03
4.570882e+09 1.995262e+09 1.358729e-05 4.034770e-07 1.261877e-07 5.316184e+02 1.008582e-02 5.958148e-03
4.570882e+09 2.238721e+09 1.358232e-05 4.006572e-07 1.261877e-07 5.323534e+02 1.010674e-02 5.967759e-03
4.570882e+09 2.511886e+09 1.357655e-05 3.976611e-07 1.261877e-07 5.332121e+02 1.013471e-02 5.980139e-03
4.570882e+09 2.818383e+09 1.356918e-05 3.944888e-07 1.261877e-07 5.343182e+02 1.016509e-02 5.995305e-03
4.570882e+09 3.162278e+09 1.356021e-05 3.911082e-07 1.261877e-07 5.355500e+02 1.020496e-02 6.011894e-03
4.570882e+09 3.548134e+09 1.354803e-05 3.875353e-07 1.261877e-07 5.370318e+02 1.024734e-02 6.031305e-03
4.570882e+09 3.981072e+09 1.353329e-05 3.837542e-07 1.261877e-07 5.387658e+02 1.030413e-02 6.053566e-03
4.570882e+09 4.466836e+09 1.351439e-05 3.797487e-07 1.261877e-07 5.410034e+02 1.037317e-02 6.080108e-03

4.786301e+09 1.000000e+07 1.382105e-05 4.480176e-07 1.281263e-07 5.573141e+02 1.063436e-02 6.224598e-03
4.786301e+09 1.584893e+07 1.382024e-05 4.476010e-07 1.281263e-07 5.571857e+02 1.063436e-02 6.223165e-03
4.786301e+09 2.511886e+07 1.381944e-05 4.470242e-07 1.281263e-07 5.568010e+02 1.062457e-02 6.218868e-03
4.786301e+09 3.981072e+07 1.381784e-05 4.462232e-07 1.281263e-07 5.559043e+02 1.060502e-02 6.208852e-03
4.786301e+09 6.309573e+07 1.381624e-05 4.451337e-07 1.281263e-07 5.551368e+02 1.058794e-02 6.200280e-03
4.786301e+09 1.000000e+08 1.381544e-05 4.436436e-07 1.281263e-07 5.548812e+02 1.058550e-02 6.198853e-03
4.786301e+09 1.122018e+08 1.381544e-05 4.431950e-07 1.281263e-07 5.550090e+02 1.058794e-02 6.200280e-03
4.786301e+09 1.258925e+08 1.381544e-05 4.426984e-07 1.281263e-07 5.551368e+02 1.059037e-02 6.201708e-03
4.786301e+09 1.412538e+08 1.381544e-05 4.421857e-07 1.281263e-07 5.553925e+02 1.059281e-02 6.204565e-03
4.786301e+09 1.584893e+08 1.381544e-05 4.416089e-07 1.281263e-07 5.556483e+02 1.059769e-02 6.207423e-03
4.786301e+09 1.778279e+08 1.381544e-05 4.410000e-07 1.281263e-07 5.559043e+02 1.060257e-02 6.211712e-03
4.786301e+09 1.995262e+08 1.381544e-05 4.403432e-07 1.281263e-07 5.562884e+02 1.060990e-02 6.217436e-03
4.786301e+09 2.238721e+08 1.381544e-05 4.396382e-07 1.281263e-07 5.566728e+02 1.061723e-02 6.221732e-03
4.786301e+09 2.511886e+08 1.381544e-05 4.388691e-07 1.281263e-07 5.570575e+02 1.062702e-02 6.228899e-03
4.786301e+09 2.818383e+08 1.381464e-05 4.380360e-07 1.281263e-07 5.574424e+02 1.063191e-02 6.233204e-03
4.786301e+09 3.162278e+08 1.381464e-05 4.371548e-07 1.281263e-07 5.579561e+02 1.064171e-02 6.240384e-03
4.786301e+09 3.548134e+08 1.381464e-05 4.362095e-07 1.281263e-07 5.584702e+02 1.065151e-02 6.247573e-03
4.786301e+09 3.981072e+08 1.381464e-05 4.351841e-07 1.281263e-07 5.589848e+02 1.066133e-02 6.253329e-03
4.786301e+09 4.466836e+08 1.381464e-05 4.340786e-07 1.281263e-07 5.594999e+02 1.067115e-02 6.260533e-03
4.786301e+09 5.011872e+08 1.381464e-05 4.328930e-07 1.281263e-07 5.600154e+02 1.068344e-02 6.267745e-03
4.786301e+09 5.623413e+08 1.381368e-05 4.316273e-07 1.281263e-07 5.604024e+02 1.069083e-02 6.273520e-03
4.786301e+09 6.309573e+08 1.381368e-05 4.302654e-07 1.281263e-07 5.609188e+02 1.070068e-02 6.280747e-03
4.786301e+09 7.079458e+08 1.381287e-05 4.287914e-07 1.281263e-07 5.613064e+02 1.071054e-02 6.286535e-03
4.786301e+09 7.943282e+08 1.381207e-05 4.272213e-07 1.281263e-07 5.616943e+02 1.072041e-02 6.292327e-03
4.786301e+09 8.912509e+08 1.381207e-05 4.255550e-07 1.281263e-07 5.623413e+02 1.073276e-02 6.299576e-03
4.786301e+09 1.000000e+09 1.381127e-05 4.237606e-07 1.281263e-07 5.627299e+02 1.074265e-02 6.305381e-03
4.786301e+09 1.122018e+09 1.380967e-05 4.218380e-07 1.281263e-07 5.631188e+02 1.075255e-02 6.311191e-03
4.786301e+09 1.258925e+09 1.380807e-05 4.197712e-07 1.281263e-07 5.636377e+02 1.076493e-02 6.317006e-03
4.786301e+09 1.412538e+09 1.380631e-05 4.175762e-07 1.281263e-07 5.641570e+02 1.077981e-02 6.324283e-03
4.786301e+09 1.584893e+09 1.380390e-05 4.152370e-07 1.281263e-07 5.648069e+02 1.079472e-02 6.331568e-03
4.786301e+09 1.778279e+09 1.380150e-05 4.127376e-07 1.281263e-07 5.654575e+02 1.081213e-02 6.340322e-03
4.786301e+09 1.995262e+09 1.379733e-05 4.100780e-07 1.281263e-07 5.661089e+02 1.083207e-02 6.349087e-03
4.786301e+09 2.238721e+09 1.379253e-05 4.072421e-07 1.281263e-07 5.668916e+02 1.085454e-02 6.359329e-03
4.786301e+09 2.511886e+09 1.378676e-05 4.042300e-07 1.281263e-07 5.678060e+02 1.088206e-02 6.371054e-03
4.786301e+09 2.818383e+09 1.377939e-05 4.010257e-07 1.281263e-07 5.688529e+02 1.091217e-02 6.387212e-03
4.786301e+09 3.162278e+09 1.377042e-05 3.976290e-07 1.281263e-07 5.701643e+02 1.095245e-02 6.404885e-03
4.786301e+09 3.548134e+09 1.375888e-05 3.940241e-07 1.281263e-07 5.717419e+02 1.100300e-02 6.425565e-03
4.786301e+09 3.981072e+09 1.374414e-05 3.902109e-07 1.281263e-07 5.735879e+02 1.106143e-02 6.449281e-03
4.786301e+09 4.466836e+09 1.372540e-05 3.861734e-07 1.281263e-07 5.758376e+02 1.113298e-02 6.476067e-03

5.011872e+09 1.000000e+07 1.401891e-05 4.549550e-07 1.300970e-07 5.897935e+02 1.134257e-02 6.591911e-03
5.011872e+09 1.584893e+07 1.402052e-05 4.545385e-07 1.300970e-07 5.899293e+02 1.134257e-02 6.591911e-03
5.011872e+09 2.511886e+07 1.402308e-05 4.539617e-07 1.300970e-07 5.900652e+02 1.134518e-02 6.593429e-03
5.011872e+09 3.981072e+07 1.402548e-05 4.531606e-07 1.300970e-07 5.904729e+02 1.135563e-02 6.597985e-03
5.011872e+09 6.309573e+07 1.402709e-05 4.520551e-07 1.300970e-07 5.907449e+02 1.136348e-02 6.602544e-03
5.011872e+09 1.000000e+08 1.402789e-05 4.505651e-07 1.300970e-07 5.910170e+02 1.136871e-02 6.605585e-03
5.011872e+09 1.122018e+08 1.402789e-05 4.501164e-07 1.300970e-07 5.911531e+02 1.137133e-02 6.607106e-03
5.011872e+09 1.258925e+08 1.402789e-05 4.496198e-07 1.300970e-07 5.912893e+02 1.137395e-02 6.608628e-03
5.011872e+09 1.412538e+08 1.402789e-05 4.490911e-07 1.300970e-07 5.914254e+02 1.137657e-02 6.611672e-03
5.011872e+09 1.584893e+08 1.402789e-05 4.485143e-07 1.300970e-07 5.916979e+02 1.138181e-02 6.614718e-03
5.011872e+09 1.778279e+08 1.402789e-05 4.479054e-07 1.300970e-07 5.919704e+02 1.138705e-02 6.619288e-03
5.011872e+09 1.995262e+08 1.402789e-05 4.472485e-07 1.300970e-07 5.923795e+02 1.139492e-02 6.623862e-03
5.011872e+09 2.238721e+08 1.402789e-05 4.465276e-07 1.300970e-07 5.927888e+02 1.140279e-02 6.629966e-03
5.011872e+09 2.511886e+08 1.402789e-05 4.457585e-07 1.300970e-07 5.931984e+02 1.141330e-02 6.636075e-03
5.011872e+09 2.818383e+08 1.402789e-05 4.449414e-07 1.300970e-07 5.937450e+02 1.142119e-02 6.643720e-03
5.011872e+09 3.162278e+08 1.402789e-05 4.440442e-07 1.300970e-07 5.942922e+02 1.143171e-02 6.651373e-03
5.011872e+09 3.548134e+08 1.402789e-05 4.430829e-07 1.300970e-07 5.948398e+02 1.144225e-02 6.657502e-03
5.011872e+09 3.981072e+08 1.402789e-05 4.420575e-07 1.300970e-07 5.953879e+02 1.145279e-02 6.665171e-03
5.011872e+09 4.466836e+08 1.402709e-05 4.409520e-07 1.300970e-07 5.957993e+02 1.146070e-02 6.671313e-03
5.011872e+09 5.011872e+08 1.402709e-05 4.397503e-07 1.300970e-07 5.963483e+02 1.147391e-02 6.678998e-03
5.011872e+09 5.623413e+08 1.402709e-05 4.384686e-07 1.300970e-07 5.968978e+02 1.148448e-02 6.686692e-03
5.011872e+09 6.309573e+08 1.402628e-05 4.371067e-07 1.300970e-07 5.973103e+02 1.149242e-02 6.692853e-03
5.011872e+09 7.079458e+08 1.402628e-05 4.356327e-07 1.300970e-07 5.978607e+02 1.150565e-02 6.700563e-03
5.011872e+09 7.943282e+08 1.402548e-05 4.340626e-07 1.300970e-07 5.982738e+02 1.151626e-02 6.705193e-03
